Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Customer_Segment,Country,City,Region,Product_ID,Product_Name,Category,Sub_Category,Sales_Rep,Quantity,Unit_Price,Sales,Cost,Profit,Discount,Year,Month,Quarter
ORD-5970,2024-06-27,2024-07-03,Same Day,CUST-8837,Customer 645,Consumer,United States,Atlanta,South,PROD-44304,Headphones Basic,Electronics,Headphones,Jessica Taylor,2,1445.23,2890.47,1734.28,1156.19,0.0,2024,6,Q2
ORD-4237,2024-06-27,2024-07-01,Standard Class,CUST-9118,Customer 486,Corporate,United States,Seattle,West,PROD-60702,Outdoor Gear Pro,Sports,Outdoor Gear,John Smith,3,524.48,1573.45,818.19,755.26,0.0,2024,6,Q2
ORD-4898,2024-06-27,2024-07-01,Same Day,CUST-5632,Customer 817,Home Office,United States,Houston,South,PROD-19939,Supplements Basic,Sports,Supplements,Jessica Taylor,3,37.64,112.93,58.72,54.21,0.0,2024,6,Q2
ORD-4543,2024-06-28,2024-07-03,Same Day,CUST-8900,Customer 78,Consumer,United States,San Francisco,West,PROD-89798,Supplements Pro,Sports,Supplements,Sarah Johnson,3,398.94,1196.81,622.34,574.47,0.0,2024,6,Q2
ORD-1111,2024-06-28,2024-07-03,Same Day,CUST-7013,Customer 408,Home Office,United States,Phoenix,South,PROD-42718,Cameras Pro,Electronics,Cameras,David Wilson,1,1496.78,1496.78,898.07,598.71,0.0,2024,6,Q2
ORD-1109,2024-06-28,2024-06-29,First Class,CUST-8127,Customer 282,Consumer,United States,Detroit,North,PROD-19836,Tools Basic,Home & Garden,Tools,John Smith,6,475.38,2852.31,1568.77,1283.54,0.0,2024,6,Q2
ORD-3598,2024-06-28,2024-07-04,First Class,CUST-4101,Customer 941,Corporate,United States,Philadelphia,North,PROD-30319,Jackets Standard,Clothing,Jackets,Amanda Lee,10,285.4,2257.97,1426.99,830.97,0.209,2024,6,Q2
ORD-1678,2024-06-28,2024-07-01,Standard Class,CUST-7892,Customer 217,Corporate,United States,Detroit,North,PROD-82298,Accessories Basic,Sports,Accessories,Jessica Taylor,1,136.45,136.45,70.95,65.49,0.0,2024,6,Q2
ORD-3638,2024-06-29,2024-07-01,Same Day,CUST-4907,Customer 793,Corporate,United States,Chicago,North,PROD-65419,Tools Premium,Home & Garden,Tools,John Smith,1,415.74,415.74,228.66,187.08,0.0,2024,6,Q2
ORD-1980,2024-06-29,2024-07-01,Same Day,CUST-5502,Customer 714,Consumer,United States,Dallas,South,PROD-80211,Cameras Pro,Electronics,Cameras,Tom Anderson,3,1211.76,3635.27,2181.16,1454.11,0.0,2024,6,Q2
ORD-1727,2024-06-29,2024-07-04,Same Day,CUST-8510,Customer 284,Corporate,United States,Dallas,South,PROD-56891,Tablets Deluxe,Electronics,Tablets,Mike Davis,5,499.48,2497.41,1498.45,998.96,0.0,2024,6,Q2
ORD-4851,2024-06-30,2024-07-04,Standard Class,CUST-5272,Customer 723,Corporate,United States,Dallas,South,PROD-15909,Headphones Premium,Electronics,Headphones,John Smith,1,447.09,447.09,268.25,178.84,0.0,2024,6,Q2
ORD-3070,2024-06-30,2024-07-04,First Class,CUST-7558,Customer 199,Corporate,United States,Miami,South,PROD-96539,Accessories Deluxe,Clothing,Accessories,Mike Davis,1,287.8,287.8,143.9,143.9,0.0,2024,6,Q2
ORD-2263,2024-06-30,2024-07-01,First Class,CUST-4698,Customer 731,Consumer,United States,Baltimore,East,PROD-33716,Smartphones Standard,Electronics,Smartphones,John Smith,4,1429.81,4693.15,3431.53,1261.62,0.179,2024,6,Q2
ORD-1608,2024-06-30,2024-07-04,First Class,CUST-2354,Customer 125,Home Office,United States,New York,North,PROD-39483,Furniture Pro,Home & Garden,Furniture,Robert Martinez,8,267.14,2137.12,1175.42,961.71,0.0,2024,6,Q2
ORD-5064,2024-06-30,2024-07-07,First Class,CUST-7280,Customer 238,Consumer,United States,Las Vegas,West,PROD-74216,Outdoor Gear Basic,Sports,Outdoor Gear,Tom Anderson,4,156.64,626.54,325.8,300.74,0.0,2024,6,Q2
ORD-5546,2024-07-01,2024-07-03,Standard Class,CUST-6764,Customer 486,Consumer,United States,Detroit,North,PROD-25887,Educational Standard,Books,Educational,Mike Davis,15,77.34,1160.12,464.05,696.07,0.0,2024,7,Q3
ORD-3835,2024-07-01,2024-07-04,Standard Class,CUST-1558,Customer 364,Home Office,United States,Detroit,North,PROD-17263,Children Standard,Books,Children,Jessica Taylor,6,78.72,472.33,188.93,283.4,0.0,2024,7,Q3
ORD-4279,2024-07-01,2024-07-02,Same Day,CUST-4126,Customer 678,Corporate,United States,Philadelphia,North,PROD-53690,Smartphones Standard,Electronics,Smartphones,Sarah Johnson,5,584.92,2924.61,1754.77,1169.84,0.0,2024,7,Q3
ORD-4511,2024-07-01,2024-07-05,First Class,CUST-3573,Customer 973,Consumer,United States,Charlotte,East,PROD-65181,Children Basic,Books,Children,John Smith,11,12.45,113.46,54.77,58.69,0.171,2024,7,Q3
ORD-1283,2024-07-01,2024-07-07,Standard Class,CUST-2784,Customer 180,Consumer,United States,Las Vegas,West,PROD-20745,Decorations Premium,Home & Garden,Decorations,Amanda Lee,3,804.43,1938.57,1327.31,611.26,0.197,2024,7,Q3
ORD-2973,2024-07-01,2024-07-08,Second Class,CUST-4536,Customer 710,Home Office,United States,Baltimore,East,PROD-76216,Fiction Pro,Books,Fiction,John Smith,12,62.58,706.81,300.4,406.41,0.059,2024,7,Q3
ORD-3094,2024-07-02,2024-07-03,Second Class,CUST-9877,Customer 538,Home Office,United States,Las Vegas,West,PROD-53339,Comics Premium,Books,Comics,Jessica Taylor,5,32.06,137.78,64.11,73.67,0.14,2024,7,Q3
ORD-1941,2024-07-02,2024-07-05,Same Day,CUST-6923,Customer 715,Consumer,United States,Jacksonville,East,PROD-98893,Smartphones Pro,Electronics,Smartphones,Amanda Lee,5,597.63,2988.15,1792.89,1195.26,0.0,2024,7,Q3
ORD-1597,2024-07-02,2024-07-09,Same Day,CUST-4468,Customer 175,Consumer,United States,Atlanta,South,PROD-23825,Headphones Basic,Electronics,Headphones,Sarah Johnson,1,403.45,403.45,242.07,161.38,0.0,2024,7,Q3
ORD-2794,2024-07-02,2024-07-09,Same Day,CUST-7974,Customer 247,Consumer,United States,San Francisco,West,PROD-62533,Cameras Pro,Electronics,Cameras,Lisa Garcia,2,1509.15,3018.3,1810.98,1207.32,0.0,2024,7,Q3
ORD-1286,2024-07-02,2024-07-06,Second Class,CUST-6879,Customer 42,Corporate,United States,Dallas,South,PROD-40376,Jeans Pro,Clothing,Jeans,Jessica Taylor,5,122.44,556.28,306.1,250.18,0.091,2024,7,Q3
ORD-2287,2024-07-03,2024-07-04,Same Day,CUST-3563,Customer 215,Home Office,United States,Richmond,East,PROD-33098,Cameras Basic,Electronics,Cameras,David Wilson,5,1614.27,6305.11,4842.81,1462.3,0.219,2024,7,Q3
ORD-5381,2024-07-03,2024-07-05,Same Day,CUST-4227,Customer 325,Home Office,United States,Las Vegas,West,PROD-40264,Cameras Basic,Electronics,Cameras,Jessica Taylor,3,731.48,1718.68,1316.66,402.02,0.217,2024,7,Q3
ORD-2178,2024-07-04,2024-07-09,Second Class,CUST-5134,Customer 39,Corporate,United States,Los Angeles,West,PROD-86752,Supplements Standard,Sports,Supplements,David Wilson,5,465.76,2328.78,1210.97,1117.82,0.0,2024,7,Q3
ORD-4059,2024-07-04,2024-07-09,Same Day,CUST-4860,Customer 692,Home Office,United States,Washington DC,East,PROD-73820,Comics Premium,Books,Comics,Tom Anderson,13,47.21,613.77,245.51,368.26,0.0,2024,7,Q3
ORD-5103,2024-07-04,2024-07-06,Standard Class,CUST-6041,Customer 41,Corporate,United States,Miami,South,PROD-98471,Jackets Premium,Clothing,Jackets,Mike Davis,1,98.46,98.46,49.23,49.23,0.0,2024,7,Q3
ORD-3753,2024-07-04,2024-07-10,Same Day,CUST-6501,Customer 934,Consumer,United States,Charlotte,East,PROD-26204,Children Deluxe,Books,Children,Robert Martinez,11,68.12,749.28,299.71,449.57,0.0,2024,7,Q3
ORD-2757,2024-07-04,2024-07-10,Second Class,CUST-1816,Customer 642,Corporate,United States,Charlotte,East,PROD-28520,Supplements Deluxe,Sports,Supplements,John Smith,2,34.36,53.23,35.73,17.49,0.225,2024,7,Q3
ORD-3689,2024-07-05,2024-07-11,First Class,CUST-5108,Customer 925,Consumer,United States,San Francisco,West,PROD-60857,Children Premium,Books,Children,Mike Davis,9,68.79,619.15,247.66,371.49,0.0,2024,7,Q3
ORD-3794,2024-07-05,2024-07-10,Standard Class,CUST-1349,Customer 336,Consumer,United States,Baltimore,East,PROD-14262,Furniture Deluxe,Home & Garden,Furniture,Lisa Garcia,6,449.29,2695.74,1482.66,1213.08,0.0,2024,7,Q3
ORD-3892,2024-07-05,2024-07-07,First Class,CUST-4740,Customer 246,Consumer,United States,Portland,West,PROD-26873,Accessories Standard,Sports,Accessories,John Smith,1,185.68,185.68,96.56,89.13,0.0,2024,7,Q3
ORD-5058,2024-07-06,2024-07-12,Same Day,CUST-5891,Customer 272,Home Office,United States,Washington DC,East,PROD-33370,Plants Pro,Home & Garden,Plants,Jessica Taylor,5,326.22,1631.1,897.1,733.99,0.0,2024,7,Q3
ORD-2340,2024-07-06,2024-07-10,Same Day,CUST-7999,Customer 650,Consumer,United States,Dallas,South,PROD-30967,Educational Deluxe,Books,Educational,Emily Brown,12,31.16,341.36,149.55,191.81,0.087,2024,7,Q3
ORD-1581,2024-07-07,2024-07-14,First Class,CUST-6892,Customer 408,Home Office,United States,Los Angeles,West,PROD-71698,Shoes Basic,Clothing,Shoes,Mike Davis,7,160.48,1123.37,561.69,561.69,0.0,2024,7,Q3
ORD-5382,2024-07-07,2024-07-13,First Class,CUST-9847,Customer 27,Home Office,United States,Miami,South,PROD-26784,Tools Standard,Home & Garden,Tools,Sarah Johnson,4,397.84,1591.37,875.25,716.12,0.0,2024,7,Q3
ORD-5534,2024-07-07,2024-07-12,Second Class,CUST-8148,Customer 870,Consumer,United States,New York,North,PROD-42073,Shoes Basic,Clothing,Shoes,Jessica Taylor,6,281.69,1690.13,845.06,845.06,0.0,2024,7,Q3
ORD-1622,2024-07-07,2024-07-13,Second Class,CUST-2231,Customer 376,Corporate,United States,Atlanta,South,PROD-56307,Accessories Pro,Clothing,Accessories,Robert Martinez,7,157.74,834.83,552.1,282.73,0.244,2024,7,Q3
ORD-4444,2024-07-07,2024-07-11,First Class,CUST-8916,Customer 267,Corporate,United States,Las Vegas,West,PROD-48332,Plants Standard,Home & Garden,Plants,Lisa Garcia,1,665.16,665.16,365.84,299.32,0.0,2024,7,Q3
ORD-1269,2024-07-08,2024-07-11,Standard Class,CUST-9419,Customer 123,Home Office,United States,Atlanta,South,PROD-66166,T-Shirts Premium,Clothing,T-Shirts,John Smith,9,92.99,653.44,418.44,234.99,0.219,2024,7,Q3
ORD-1913,2024-07-08,2024-07-11,Same Day,CUST-2889,Customer 163,Home Office,United States,New York,North,PROD-34034,Jeans Deluxe,Clothing,Jeans,Sarah Johnson,6,65.86,395.18,197.59,197.59,0.0,2024,7,Q3
ORD-1538,2024-07-08,2024-07-14,Standard Class,CUST-6484,Customer 84,Consumer,United States,San Francisco,West,PROD-39574,Furniture Basic,Home & Garden,Furniture,John Smith,2,826.79,1462.01,909.46,552.55,0.116,2024,7,Q3
ORD-5926,2024-07-08,2024-07-14,Second Class,CUST-5970,Customer 19,Consumer,United States,Phoenix,South,PROD-84848,Children Standard,Books,Children,Sarah Johnson,8,32.21,257.67,103.07,154.6,0.0,2024,7,Q3
ORD-5087,2024-07-08,2024-07-10,Same Day,CUST-1914,Customer 401,Consumer,United States,Houston,South,PROD-53217,Jackets Premium,Clothing,Jackets,Jessica Taylor,2,82.61,165.22,82.61,82.61,0.0,2024,7,Q3
ORD-1090,2024-07-08,2024-07-11,Standard Class,CUST-3474,Customer 451,Corporate,United States,Richmond,East,PROD-67962,Accessories Premium,Sports,Accessories,Jessica Taylor,3,364.07,1092.2,567.94,524.26,0.0,2024,7,Q3
ORD-3045,2024-07-08,2024-07-09,Standard Class,CUST-6005,Customer 777,Home Office,United States,Miami,South,PROD-63960,Accessories Standard,Sports,Accessories,Jessica Taylor,4,526.58,2106.31,1095.28,1011.03,0.0,2024,7,Q3
ORD-2370,2024-07-08,2024-07-11,Same Day,CUST-2939,Customer 544,Home Office,United States,Los Angeles,West,PROD-64323,Fitness Equipment Pro,Sports,Fitness Equipment,Mike Davis,1,88.97,88.97,46.27,42.71,0.0,2024,7,Q3
ORD-1828,2024-07-09,2024-07-13,Same Day,CUST-1055,Customer 546,Home Office,United States,Seattle,West,PROD-96009,Jeans Standard,Clothing,Jeans,Jessica Taylor,2,126.34,252.68,126.34,126.34,0.0,2024,7,Q3
ORD-2039,2024-07-09,2024-07-16,Second Class,CUST-1783,Customer 982,Corporate,United States,Boston,North,PROD-80158,Jackets Deluxe,Clothing,Jackets,David Wilson,7,23.58,165.03,82.52,82.52,0.0,2024,7,Q3
ORD-2221,2024-07-09,2024-07-11,First Class,CUST-2691,Customer 155,Corporate,United States,Atlanta,South,PROD-75532,Accessories Pro,Clothing,Accessories,Robert Martinez,7,276.59,1497.94,968.05,529.89,0.226,2024,7,Q3
ORD-3657,2024-07-09,2024-07-10,Second Class,CUST-2757,Customer 277,Consumer,United States,New York,North,PROD-31997,Cameras Deluxe,Electronics,Cameras,Sarah Johnson,4,236.37,945.49,567.3,378.2,0.0,2024,7,Q3
ORD-1950,2024-07-09,2024-07-14,Same Day,CUST-6961,Customer 869,Corporate,United States,Baltimore,East,PROD-42321,Non-Fiction Standard,Books,Non-Fiction,Jessica Taylor,11,9.21,101.35,40.54,60.81,0.0,2024,7,Q3
ORD-2596,2024-07-09,2024-07-12,First Class,CUST-9180,Customer 682,Consumer,United States,Richmond,East,PROD-52268,Supplements Premium,Sports,Supplements,Tom Anderson,3,534.87,1604.61,834.4,770.21,0.0,2024,7,Q3
ORD-5174,2024-07-10,2024-07-17,Standard Class,CUST-4111,Customer 133,Home Office,United States,Houston,South,PROD-78688,Comics Pro,Books,Comics,Jessica Taylor,13,68.06,690.61,353.9,336.71,0.219,2024,7,Q3
ORD-2859,2024-07-10,2024-07-14,Second Class,CUST-1778,Customer 632,Consumer,United States,New York,North,PROD-57260,Comics Deluxe,Books,Comics,Tom Anderson,9,30.22,271.94,108.78,163.16,0.0,2024,7,Q3
ORD-4824,2024-07-10,2024-07-11,First Class,CUST-4736,Customer 223,Consumer,United States,Seattle,West,PROD-56609,Headphones Pro,Electronics,Headphones,Emily Brown,5,1281.88,6409.38,3845.63,2563.75,0.0,2024,7,Q3
ORD-5969,2024-07-10,2024-07-15,Standard Class,CUST-8286,Customer 948,Corporate,United States,Richmond,East,PROD-78381,Supplements Deluxe,Sports,Supplements,Sarah Johnson,4,423.8,1434.58,881.5,553.07,0.154,2024,7,Q3
ORD-1496,2024-07-10,2024-07-16,First Class,CUST-4459,Customer 190,Corporate,United States,Baltimore,East,PROD-43990,Sports Apparel Pro,Sports,Sports Apparel,Amanda Lee,4,331.27,1227.89,689.03,538.86,0.073,2024,7,Q3
ORD-4316,2024-07-11,2024-07-16,First Class,CUST-2702,Customer 66,Corporate,United States,New York,North,PROD-95579,Accessories Premium,Clothing,Accessories,John Smith,3,211.37,634.11,317.06,317.06,0.0,2024,7,Q3
ORD-1262,2024-07-11,2024-07-17,First Class,CUST-1072,Customer 544,Consumer,United States,Dallas,South,PROD-82513,Comics Basic,Books,Comics,John Smith,14,49.96,699.42,279.77,419.65,0.0,2024,7,Q3
ORD-2261,2024-07-12,2024-07-18,Same Day,CUST-3802,Customer 608,Consumer,United States,Miami,South,PROD-65509,Plants Premium,Home & Garden,Plants,Amanda Lee,3,372.86,874.02,615.22,258.8,0.219,2024,7,Q3
ORD-1686,2024-07-12,2024-07-14,Standard Class,CUST-3928,Customer 676,Consumer,United States,Washington DC,East,PROD-14123,Jeans Pro,Clothing,Jeans,Amanda Lee,6,297.25,1783.48,891.74,891.74,0.0,2024,7,Q3
ORD-3579,2024-07-12,2024-07-19,First Class,CUST-7431,Customer 452,Consumer,United States,Richmond,East,PROD-92681,Accessories Premium,Clothing,Accessories,Emily Brown,8,98.26,786.05,393.02,393.02,0.0,2024,7,Q3
ORD-5495,2024-07-12,2024-07-16,First Class,CUST-8804,Customer 741,Corporate,United States,Richmond,East,PROD-30842,Shoes Basic,Clothing,Shoes,Mike Davis,10,107.05,877.99,535.26,342.73,0.18,2024,7,Q3
ORD-1555,2024-07-12,2024-07-13,Second Class,CUST-9152,Customer 325,Home Office,United States,Seattle,West,PROD-13240,Children Standard,Books,Children,Tom Anderson,8,25.37,202.92,81.17,121.75,0.0,2024,7,Q3
ORD-2467,2024-07-12,2024-07-14,First Class,CUST-8352,Customer 427,Home Office,United States,Washington DC,East,PROD-27840,Accessories Pro,Clothing,Accessories,David Wilson,8,201.76,1614.05,807.03,807.03,0.0,2024,7,Q3
ORD-3028,2024-07-13,2024-07-17,Second Class,CUST-8856,Customer 692,Corporate,United States,New York,North,PROD-69776,Furniture Pro,Home & Garden,Furniture,Tom Anderson,4,647.12,2588.48,1423.67,1164.82,0.0,2024,7,Q3
ORD-4616,2024-07-13,2024-07-19,First Class,CUST-5906,Customer 209,Home Office,United States,Jacksonville,East,PROD-34687,Outdoor Gear Pro,Sports,Outdoor Gear,Mike Davis,3,350.24,1050.72,546.37,504.34,0.0,2024,7,Q3
ORD-2170,2024-07-13,2024-07-16,First Class,CUST-2064,Customer 380,Home Office,United States,Jacksonville,East,PROD-98745,Tools Premium,Home & Garden,Tools,Amanda Lee,6,276.99,1661.93,914.06,747.87,0.0,2024,7,Q3
ORD-4050,2024-07-13,2024-07-15,First Class,CUST-5307,Customer 403,Corporate,United States,Richmond,East,PROD-82954,Tools Standard,Home & Garden,Tools,Tom Anderson,5,703.1,3324.66,1933.51,1391.15,0.054,2024,7,Q3
ORD-2043,2024-07-13,2024-07-20,Same Day,CUST-3001,Customer 493,Consumer,United States,Las Vegas,West,PROD-46478,Furniture Pro,Home & Garden,Furniture,Amanda Lee,6,715.43,4292.58,2360.92,1931.66,0.0,2024,7,Q3
ORD-1222,2024-07-13,2024-07-16,Standard Class,CUST-6222,Customer 268,Corporate,United States,Washington DC,East,PROD-54802,Smartphones Standard,Electronics,Smartphones,Sarah Johnson,4,404.72,1232.99,971.32,261.66,0.238,2024,7,Q3
ORD-4938,2024-07-14,2024-07-19,Same Day,CUST-5720,Customer 966,Corporate,United States,Los Angeles,West,PROD-28507,Laptops Pro,Electronics,Laptops,Sarah Johnson,1,163.39,163.39,98.04,65.36,0.0,2024,7,Q3
ORD-1981,2024-07-14,2024-07-21,First Class,CUST-6430,Customer 437,Corporate,United States,Detroit,North,PROD-20070,Kitchen Appliances Standard,Home & Garden,Kitchen Appliances,Mike Davis,8,452.04,2874.41,1988.96,885.45,0.205,2024,7,Q3
ORD-4202,2024-07-14,2024-07-17,Second Class,CUST-9460,Customer 534,Home Office,United States,Atlanta,South,PROD-20077,Cameras Premium,Electronics,Cameras,David Wilson,5,1739.77,8002.89,5219.3,2783.59,0.08,2024,7,Q3
ORD-2129,2024-07-14,2024-07-19,Same Day,CUST-2041,Customer 737,Consumer,United States,Philadelphia,North,PROD-74868,Tools Deluxe,Home & Garden,Tools,Jessica Taylor,8,363.49,2399.84,1599.37,800.47,0.175,2024,7,Q3
ORD-2128,2024-07-14,2024-07-15,First Class,CUST-8232,Customer 94,Home Office,United States,Los Angeles,West,PROD-40839,Accessories Deluxe,Sports,Accessories,Mike Davis,4,281.36,1125.43,585.22,540.21,0.0,2024,7,Q3
ORD-1360,2024-07-14,2024-07-18,First Class,CUST-9953,Customer 139,Home Office,United States,Chicago,North,PROD-52397,Cameras Basic,Electronics,Cameras,Tom Anderson,1,438.87,438.87,263.32,175.55,0.0,2024,7,Q3
ORD-5623,2024-07-14,2024-07-21,First Class,CUST-3850,Customer 18,Home Office,United States,Miami,South,PROD-51176,Tablets Standard,Electronics,Tablets,John Smith,5,748.92,3744.62,2246.77,1497.85,0.0,2024,7,Q3
ORD-1186,2024-07-14,2024-07-20,Standard Class,CUST-5559,Customer 712,Home Office,United States,Las Vegas,West,PROD-73969,Smartphones Premium,Electronics,Smartphones,Jessica Taylor,5,103.7,518.49,311.1,207.4,0.0,2024,7,Q3
ORD-4708,2024-07-14,2024-07-21,Second Class,CUST-1884,Customer 769,Corporate,United States,Washington DC,East,PROD-33057,Children Standard,Books,Children,Emily Brown,12,39.16,469.97,187.99,281.98,0.0,2024,7,Q3
ORD-4742,2024-07-14,2024-07-21,Same Day,CUST-5662,Customer 45,Corporate,United States,Chicago,North,PROD-74414,Smartphones Standard,Electronics,Smartphones,John Smith,4,224.49,897.97,538.78,359.19,0.0,2024,7,Q3
ORD-1976,2024-07-15,2024-07-21,Same Day,CUST-1174,Customer 715,Consumer,United States,Charlotte,East,PROD-54980,Headphones Basic,Electronics,Headphones,David Wilson,3,495.05,1485.16,891.09,594.06,0.0,2024,7,Q3
ORD-3955,2024-07-15,2024-07-18,First Class,CUST-7257,Customer 457,Consumer,United States,Detroit,North,PROD-18669,T-Shirts Premium,Clothing,T-Shirts,Robert Martinez,1,169.0,169.0,84.5,84.5,0.0,2024,7,Q3
ORD-4397,2024-07-15,2024-07-17,Second Class,CUST-9041,Customer 376,Consumer,United States,Detroit,North,PROD-44305,Furniture Premium,Home & Garden,Furniture,Emily Brown,6,551.37,3083.94,1819.54,1264.4,0.068,2024,7,Q3
ORD-3591,2024-07-15,2024-07-21,Standard Class,CUST-5923,Customer 996,Home Office,United States,Charlotte,East,PROD-79710,Kitchen Appliances Standard,Home & Garden,Kitchen Appliances,Robert Martinez,6,150.36,902.17,496.19,405.98,0.0,2024,7,Q3
ORD-2069,2024-07-15,2024-07-22,First Class,CUST-1350,Customer 684,Home Office,United States,New York,North,PROD-32554,Outdoor Gear Standard,Sports,Outdoor Gear,Emily Brown,2,448.05,896.1,465.97,430.13,0.0,2024,7,Q3
ORD-1489,2024-07-16,2024-07-20,Standard Class,CUST-1798,Customer 821,Consumer,United States,Atlanta,South,PROD-52359,Plants Pro,Home & Garden,Plants,David Wilson,2,505.03,1010.05,555.53,454.52,0.0,2024,7,Q3
ORD-4349,2024-07-16,2024-07-18,Second Class,CUST-8695,Customer 81,Corporate,United States,Dallas,South,PROD-44035,Headphones Basic,Electronics,Headphones,Jessica Taylor,1,892.45,892.45,535.47,356.98,0.0,2024,7,Q3
ORD-5392,2024-07-16,2024-07-22,First Class,CUST-4155,Customer 693,Consumer,United States,Houston,South,PROD-17883,Tablets Pro,Electronics,Tablets,Robert Martinez,2,1828.65,3657.3,2194.38,1462.92,0.0,2024,7,Q3
ORD-2925,2024-07-17,2024-07-23,Same Day,CUST-1994,Customer 10,Home Office,United States,Portland,West,PROD-39418,Children Premium,Books,Children,David Wilson,6,74.92,449.53,179.81,269.72,0.0,2024,7,Q3
ORD-3414,2024-07-17,2024-07-20,First Class,CUST-8804,Customer 638,Corporate,United States,Washington DC,East,PROD-71221,T-Shirts Basic,Clothing,T-Shirts,Emily Brown,4,48.53,165.91,97.05,68.86,0.145,2024,7,Q3
ORD-3989,2024-07-17,2024-07-21,Standard Class,CUST-2687,Customer 10,Consumer,United States,Philadelphia,North,PROD-39524,Jackets Pro,Clothing,Jackets,Lisa Garcia,1,24.21,24.21,12.1,12.1,0.0,2024,7,Q3
ORD-4558,2024-07-17,2024-07-19,Same Day,CUST-4756,Customer 853,Consumer,United States,Las Vegas,West,PROD-19077,T-Shirts Premium,Clothing,T-Shirts,Mike Davis,6,56.05,336.32,168.16,168.16,0.0,2024,7,Q3
ORD-2961,2024-07-17,2024-07-19,Second Class,CUST-3387,Customer 463,Consumer,United States,Richmond,East,PROD-42692,Fiction Premium,Books,Fiction,Jessica Taylor,6,27.19,163.12,65.25,97.87,0.0,2024,7,Q3
ORD-4733,2024-07-17,2024-07-20,Second Class,CUST-5090,Customer 235,Home Office,United States,Portland,West,PROD-18753,Smartphones Pro,Electronics,Smartphones,John Smith,4,785.57,3142.28,1885.37,1256.91,0.0,2024,7,Q3
ORD-2586,2024-07-17,2024-07-23,Second Class,CUST-1040,Customer 863,Home Office,United States,Jacksonville,East,PROD-11808,Non-Fiction Pro,Books,Non-Fiction,Mike Davis,4,58.46,198.38,93.54,104.84,0.152,2024,7,Q3
ORD-3528,2024-07-17,2024-07-23,Second Class,CUST-7838,Customer 944,Consumer,United States,Boston,North,PROD-52303,Sports Apparel Basic,Sports,Sports Apparel,Lisa Garcia,2,303.36,606.72,315.49,291.22,0.0,2024,7,Q3
ORD-3131,2024-07-18,2024-07-19,Standard Class,CUST-3491,Customer 232,Corporate,United States,Charlotte,East,PROD-37390,Kitchen Appliances Pro,Home & Garden,Kitchen Appliances,Tom Anderson,7,51.7,307.83,199.06,108.76,0.149,2024,7,Q3
ORD-4599,2024-07-18,2024-07-20,Second Class,CUST-2283,Customer 172,Corporate,United States,New York,North,PROD-42164,Laptops Standard,Electronics,Laptops,Sarah Johnson,5,1035.72,5178.62,3107.17,2071.45,0.0,2024,7,Q3
ORD-2138,2024-07-18,2024-07-20,Standard Class,CUST-2757,Customer 222,Consumer,United States,Baltimore,East,PROD-57987,Tablets Deluxe,Electronics,Tablets,Mike Davis,2,1652.32,3304.65,1982.79,1321.86,0.0,2024,7,Q3
ORD-3633,2024-07-18,2024-07-22,Second Class,CUST-6248,Customer 519,Home Office,United States,Boston,North,PROD-40357,Headphones Basic,Electronics,Headphones,Mike Davis,2,684.59,1291.94,821.5,470.43,0.056,2024,7,Q3
ORD-2644,2024-07-19,2024-07-23,Standard Class,CUST-8010,Customer 842,Consumer,United States,Chicago,North,PROD-42033,Headphones Pro,Electronics,Headphones,Emily Brown,3,1888.92,4541.3,3400.06,1141.24,0.199,2024,7,Q3
ORD-4755,2024-07-19,2024-07-21,Same Day,CUST-7505,Customer 500,Corporate,United States,Jacksonville,East,PROD-67652,Cameras Standard,Electronics,Cameras,Sarah Johnson,3,1257.33,3771.99,2263.2,1508.8,0.0,2024,7,Q3
ORD-4324,2024-07-19,2024-07-22,Same Day,CUST-5771,Customer 967,Corporate,United States,Boston,North,PROD-27137,Accessories Deluxe,Clothing,Accessories,Mike Davis,3,277.73,748.68,416.6,332.07,0.101,2024,7,Q3
ORD-2331,2024-07-19,2024-07-26,Standard Class,CUST-1854,Customer 903,Home Office,United States,Houston,South,PROD-67587,Jeans Basic,Clothing,Jeans,John Smith,5,203.96,1019.78,509.89,509.89,0.0,2024,7,Q3
ORD-5135,2024-07-19,2024-07-20,Same Day,CUST-7950,Customer 735,Home Office,United States,Detroit,North,PROD-88070,Accessories Basic,Clothing,Accessories,Amanda Lee,3,167.24,501.71,250.85,250.85,0.0,2024,7,Q3
ORD-4648,2024-07-19,2024-07-21,Standard Class,CUST-5625,Customer 290,Corporate,United States,Washington DC,East,PROD-67806,Plants Pro,Home & Garden,Plants,Mike Davis,3,525.23,1575.69,866.63,709.06,0.0,2024,7,Q3
ORD-2434,2024-07-19,2024-07-25,Standard Class,CUST-3613,Customer 635,Corporate,United States,Washington DC,East,PROD-28284,Smartphones Deluxe,Electronics,Smartphones,Robert Martinez,3,302.65,786.52,544.77,241.75,0.134,2024,7,Q3
ORD-2060,2024-07-19,2024-07-20,First Class,CUST-4292,Customer 705,Home Office,United States,Dallas,South,PROD-61197,Decorations Premium,Home & Garden,Decorations,Jessica Taylor,3,446.9,1340.71,737.39,603.32,0.0,2024,7,Q3
ORD-4177,2024-07-20,2024-07-25,First Class,CUST-4183,Customer 970,Consumer,United States,Houston,South,PROD-18393,Accessories Premium,Clothing,Accessories,Mike Davis,7,65.53,418.7,229.35,189.35,0.087,2024,7,Q3
